LLAVE,MUNICIPIO,T15ymas,EstisiPEA,RECMPEA,EstisiOCU,RECMOCU,EstisiINF,RECMINF,PEA,NO_PEA,OCUPADOS,DESOCUPADOS,FORMALES,INFORMALES
29058,Santa Catarina Ayometla,6632.79457932,0.59132309,0.01503615,0.57686041,0.01447258,0.39774268,0.01121073,3922.12458095,2710.66999836,3826.19662780,95.92795315,1188.05110896,2638.14551884
29059,Santa Cruz Quilehtla,5161.72332810,0.57537902,0.01586853,0.56321950,0.01519285,0.44197348,0.01209845,2969.94729834,2191.77602976,2907.18324110,62.76405724,625.83841457,2281.34482653
29060,Santa Isabel Xiloxoxtla,3474.57776842,0.60772640,0.01221941,0.59813434,0.01189467,0.33756717,0.01591074,2111.59263858,1362.98512983,2078.26429765,33.32834093,905.36091051,1172.90338715
30001,Acajete,6403.41137670,0.58751885,0.01585575,0.57343987,0.01517739,0.48694909,0.01175621,3762.12489196,2641.28648474,3671.97136440,90.15352756,553.83600703,3118.13535737
30002,Acatlán,2426.43128173,0.57085364,0.01610487,0.55742115,0.01545553,0.49373939,0.01188914,1385.13712714,1041.29415459,1352.54411097,32.59301617,154.51939894,1198.02471204
30003,Acayucan,66034.04397801,0.58256696,0.01549299,0.56684883,0.01479230,0.33201777,0.01810966,38469.25223636,27564.79174165,37431.32062484,1037.93161152,15506.84455346,21924.47607138
30004,Actopan,33844.26700374,0.54772123,0.01666282,0.53491696,0.01604502,0.40359151,0.01277044,18537.22338364,15307.04362010,18103.87250933,433.35087431,4444.61361610,13659.25889323
30005,Acula,4119.50614221,0.53562184,0.01629182,0.52672629,0.01564086,0.40275634,0.01283069,2206.49744744,1913.00869477,2169.85220370,36.64524373,510.69498642,1659.15721729
30006,Acultzingo,16179.57105874,0.57467182,0.01569932,0.56383355,0.01500640,0.42410620,0.01196355,9297.94356866,6881.62749008,9122.58506616,175.35850250,2260.72858967,6861.85647649
30007,Camarón de Tejeda,5009.88529516,0.54928349,0.01605524,0.53906576,0.01539538,0.41828496,0.01241058,2751.84729180,2258.03800336,2700.65760078,51.18969102,605.09793589,2095.55966490
30008,Alpatláhuac,7149.28586375,0.54354726,0.01598431,0.53880955,0.01530219,0.50584644,0.01223457,3885.97470902,3263.31115474,3852.10351041,33.87119860,235.66267705,3616.44083337
30009,Alto Lucero de Gutiérrez Barrios,22804.08530555,0.56847870,0.01563968,0.55435037,0.01494670,0.43084781,0.01221326,12963.63687477,9840.44843078,12641.45315313,322.18372164,2816.36287983,9825.09027330
30010,Altotonga,44462.57288398,0.56832577,0.01557547,0.55904434,0.01487519,0.47004621,0.01169992,25269.22577333,19193.34711065,24856.54956046,412.67621287,3957.08580142,20899.46375904
30011,Alvarado,42385.75478464,0.56740907,0.01552852,0.55137443,0.01483600,0.33878053,0.01111901,24050.06159731,18335.69318733,23370.42126816,679.64032915,9010.95297456,14359.46829360
30012,Amatitlán,6034.98622329,0.53849043,0.02062262,0.52544681,0.02104456,0.35620561,0.01743493,3249.78234501,2785.20387828,3171.06422946,78.71811555,1021.36829664,2149.69593282
30013,Naranjos Amatlán,21932.91326701,0.55436789,0.01571950,0.54251798,0.01502225,0.33407944,0.01181837,12158.90282956,9774.01043745,11898.99985955,259.90297001,4571.66458201,7327.33527754
30014,Amatlán de los Reyes,34303.57587512,0.59354974,0.01546477,0.57631745,0.01476256,0.32008516,0.01154841,20360.87843401,13942.69744112,19769.74946000,591.12897401,8789.68400110,10980.06545890
30015,Angel R. Cabada,26512.91601779,0.54436722,0.01930252,0.53164899,0.01941078,0.34810325,0.01585546,14432.76247757,12080.15354022,14095.56504119,337.19743638,4866.33287662,9229.23216457
30016,La Antigua,19912.35219968,0.58900915,0.00958347,0.55356423,0.00514099,0.33515559,0.00922160,11728.55763292,8183.79456675,11022.76589385,705.79173907,4349.02983010,6673.73606375
30017,Apazapan,3373.78225805,0.56611006,0.01554817,0.55312715,0.01484702,0.37244814,0.01178667,1909.93207342,1463.85018462,1866.13056712,43.80150630,609.57162435,1256.55894277
30018,Aquila,1346.12201245,0.55120653,0.01627526,0.54565095,0.01560792,0.53998244,0.01254297,741.99124217,604.13077028,734.51275673,7.47848544,7.63050255,726.88225418
30019,Astacinga,4745.19239304,0.55231522,0.01578179,0.54561840,0.01509124,0.53486371,0.01199587,2620.84197016,2124.35042287,2589.06429359,31.77767658,51.03309591,2538.03119768
30020,Atlahuilco,7304.31933947,0.56375106,0.01580548,0.55509329,0.01511737,0.55049126,0.01211122,4117.81778754,3186.50155193,4054.57865176,63.23913578,33.61466817,4020.96398359
30021,Atoyac,18377.45649004,0.56131915,0.01666020,0.54988555,0.01706553,0.30127102,0.01580588,10315.61820578,8061.83828425,10105.49770872,210.12049706,4568.90273010,5536.59497863
30022,Atzacan,15603.00187037,0.57676290,0.01575529,0.56474081,0.01506988,0.41952611,0.01932952,8999.23259942,6603.76927095,8811.65185609,187.58074334,2265.78512044,6545.86673564
30023,Atzalan,37903.79270051,0.56344009,0.01574707,0.55331049,0.01506218,0.47572427,0.01180343,21356.51636572,16547.27633479,20972.56625018,383.95011554,2940.81197246,18031.75427771
30024,Tlaltetela,11247.13937455,0.57013995,0.01639411,0.55879001,0.01575464,0.51460900,0.01242623,6412.44352178,4834.69585277,6284.78916803,127.65435375,496.91007142,5787.87909661
30025,Ayahualulco,18509.45923490,0.55499505,0.01618989,0.54871894,0.01551845,0.53684322,0.01238690,10272.65824441,8236.80099049,10156.49076617,116.16747825,219.81303934,9936.67772683
30026,Banderilla,17500.58391030,0.58251720,0.02048722,0.56711482,0.02095322,0.33595332,0.01588616,10194.39119967,7306.19271063,9924.84045736,269.55074231,4045.46121734,5879.37924002
30027,Benito Juárez,12511.04216326,0.54451755,0.01579406,0.53667637,0.01510950,0.47982546,0.01197777,6812.48201425,5698.56014901,6714.38063496,98.10137929,711.26402857,6003.11660639
30028,Boca del Río,109142.42823100,0.56384682,0.01313772,0.54053285,0.01265071,0.25770051,0.01089229,61539.61152305,47602.81670795,58995.06824986,2544.54327319,30869.00867858,28126.05957128
30029,Calcahualco,9063.19950069,0.54982194,0.01606870,0.54513878,0.01538618,0.55051186,0.01221773,4983.14593877,4080.05356192,4940.70147865,42.44446013,0.00000000,4940.70147865
30030,Camerino Z. Mendoza,32941.65930475,0.56370307,0.01551782,0.55185293,0.01481569,0.30018383,0.01206408,18569.31438166,14372.34492309,18178.95105263,390.36332903,8290.39768002,9888.55337262
30031,Carrillo Puerto,13159.84935638,0.56383333,0.01651379,0.54922918,0.01680429,0.48121997,0.01547767,7419.96166128,5739.88769510,7227.77332429,192.18833699,894.99102221,6332.78230208
30032,Catemaco,37771.25898325,0.57418726,0.01562601,0.55984278,0.01493728,0.42164620,0.01460101,21687.77579073,16083.48319253,21145.96654548,541.80924525,5219.85861334,15926.10793214
30033,Cazones de Herrera,17976.32340096,0.55355937,0.01570962,0.54295091,0.01502104,0.42687101,0.01172404,9950.96222306,8025.36117790,9760.26111039,190.70111267,2086.68984335,7673.57126704
30034,Cerro Azul,20507.31753829,0.53084599,0.01208853,0.50898597,0.01181786,0.34382441,0.01037746,10886.22719868,9621.09033961,10437.93697064,448.29022804,3387.02066833,7050.91630231
30035,Citlaltépetl,8293.98442061,0.51136177,0.01893070,0.51159818,0.01969733,0.43187756,0.01438650,4241.22656234,4052.75785827,4241.22656234,0.00000000,659.24084670,3581.98571564
30036,Coacoatzintla,7394.47155869,0.58676684,0.01563012,0.57311454,0.01493537,0.46420188,0.01167794,4338.83072248,3055.64083621,4237.87918988,100.95153260,805.35161768,3432.52757220
30037,Coahuitlán,5933.74016508,0.55923913,0.01592856,0.55016046,0.01525422,0.49781484,0.01201766,3318.37968966,2615.36047542,3264.50919611,53.87049355,310.60526533,2953.90393078
30038,Coatepec,70276.60380551,0.54558302,0.01175537,0.52010719,0.01028269,0.30653730,0.00989510,38341.72180644,31934.88199907,36551.36662352,1790.35518292,15008.96600726,21542.40061626
30039,Coatzacoalcos,252618.72431246,0.58795164,0.01753878,0.56327556,0.01755768,0.25414374,0.01673942,148527.59399840,104091.13031406,142293.95286455,6233.64113384,78092.48629782,64201.46656674
30040,Coatzintla,39698.07439160,0.56393390,0.01948320,0.55109595,0.01977472,0.33537347,0.01980602,22387.08994353,17310.98444807,21877.44786315,509.64208038,8563.76681293,13313.68105022
30041,Coetzala,1668.63062132,0.55065417,0.01610847,0.54232262,0.01544856,0.48474236,0.01235800,918.83841225,749.79220906,904.93613752,13.90227473,96.08018603,808.85595149
30042,Colipa,4312.49139644,0.52687241,0.01598816,0.52131801,0.01530801,0.47705832,0.01222576,2272.13273516,2040.35866128,2248.17942912,23.95330604,190.86952873,2057.30990039
30043,Comapa,15030.78322178,0.56225258,0.02033479,0.55655141,0.02162571,0.52512823,0.02098973,8451.09670993,6579.68651186,8365.40355169,85.69315824,472.31492719,7893.08862449
30044,Córdoba,156965.26687937,0.57527893,0.01703587,0.56252389,0.01697857,0.27860608,0.01656716,90298.81054200,66666.45633736,88296.71327523,2002.09726677,44565.23513423,43731.47814101
30045,Cosamaloapan de Carpio,46031.12975420,0.56953206,0.02016612,0.55281675,0.02067631,0.29469497,0.01900940,26216.20410945,19814.92564475,25446.77944762,769.42466183,11881.63726308,13565.14218455
30046,Cosautlán de Carvajal,12237.47092550,0.56456282,0.01969458,0.55630520,0.02010725,0.49296569,0.01849284,6908.82113182,5328.64979368,6807.76871381,101.05241801,775.11542480,6032.65328901
30047,Coscomatepec,39124.44354959,0.56973263,0.01565675,0.56075257,0.01495889,0.47718363,0.01175877,22290.47215229,16833.97139729,21939.13236630,351.33978600,3269.58837885,18669.54398745
30048,Cosoleacaque,97232.09383538,0.57437720,0.01885870,0.55079724,0.02017537,0.30256095,0.01757871,55847.89738730,41384.19644809,53555.16849792,2292.72888938,24136.53358049,29418.63491743
30049,Cotaxtla,15694.50924539,0.58521654,0.01557753,0.56870821,0.01488541,0.40841641,0.01164248,9184.68637741,6509.82286798,8925.59619543,259.09018198,2515.70105637,6409.89513906
30050,Coxquihui,11606.01802038,0.54013320,0.01571822,0.53333278,0.01502484,0.45823527,0.01180003,6268.79567412,5337.22234626,6189.86989096,78.92578316,871.58312335,5318.28676761
30051,Coyutla,16774.50491735,0.54785847,0.01581354,0.53850743,0.01513222,0.47905733,0.01183773,9190.05468133,7584.45023602,9033.19545153,156.85922980,997.24588906,8035.94956246
30052,Cuichapa,9158.12933235,0.58507274,0.01553373,0.56991611,0.01483306,0.30491354,0.01153990,5358.17179601,3799.95753633,5219.36542953,138.80636649,2426.92780837,2792.43762116
30053,Cuitláhuac,21346.97177147,0.56540620,0.01442998,0.55243009,0.01475303,0.32441726,0.01344211,12069.71028734,9277.26148412,11792.70959775,277.00068959,4867.38346142,6925.32613633
30054,Chacaltianguis,9175.86120837,0.52802026,0.02030170,0.51779437,0.02082295,0.37220071,0.01943010,4845.04066583,4330.82054254,4751.20925098,93.83141485,1335.94720911,3415.26204188
30055,Chalma,9390.33273038,0.53703177,0.01588886,0.52970244,0.01520767,0.44439590,0.01216915,5042.90698848,4347.42574190,4974.08218165,68.82480682,801.05683034,4173.02535132
30056,Chiconamel,4966.05798579,0.52514185,0.01625483,0.51967380,0.01559640,0.48546209,0.01245747,2607.88488215,2358.17310363,2580.73021596,27.15466619,169.89731166,2410.83290431
30057,Chiconquiaco,9844.06731269,0.55422532,0.01616840,0.54598755,0.01550968,0.54248982,0.01221961,5455.83132016,4388.23599253,5374.73824182,81.09307834,34.43197100,5340.30627082
30058,Chicontepec,42412.92325570,0.50842810,0.01892295,0.50620733,0.01863159,0.43371340,0.01771722,21563.92188836,20849.00136734,21469.73257196,94.18931640,3074.67946443,18395.05310753
30059,Chinameca,12361.10782848,0.58611188,0.01558320,0.56891892,0.01488965,0.37699992,0.01150862,7244.99209899,5116.11572949,7032.46814313,212.52395586,2372.33150700,4660.13663613
30060,Chinampa de Gorostiza,11921.78929727,0.54051912,0.01897870,0.53470182,0.01965461,0.43047735,0.01443328,6443.95504143,5477.83425584,6374.60247886,69.35256258,1242.54226924,5132.06020962
30061,Las Choapas,59797.40130285,0.57694579,0.01549717,0.56517515,0.01479429,0.40934787,0.01151015,34499.85900942,25297.54229343,33796.00526193,703.85374749,9318.06624694,24477.93901499
30062,Chocamán,14683.34107296,0.58182212,0.01582981,0.56869063,0.01515047,0.43065047,0.01203147,8543.09269939,6140.24837357,8350.27843856,192.81426083,2026.89075955,6323.38767901
30063,Chontla,11230.89120057,0.53656968,0.01590002,0.52952224,0.01521982,0.44578868,0.01226941,6026.15574685,5204.73545371,5947.00667442,79.14907243,940.40253061,5006.60414381
30064,Chumatlán,3104.53851129,0.55630102,0.01560590,0.54832243,0.01490734,0.46936860,0.01166875,1727.05794289,1377.48056840,1702.28811439,24.76982850,245.11523153,1457.17288286
30065,Emiliano Zapata,53353.45000606,0.59246183,0.01568902,0.57442254,0.01500758,0.34343440,0.01171374,31609.88254834,21743.56745773,30647.42447698,962.45807136,12324.01431730,18323.41015968
30066,Espinal,19570.73105633,0.53733670,0.01805580,0.53167297,0.01728009,0.47925489,0.01619912,10516.07211342,9054.65894291,10405.22866107,110.84345235,1025.86014705,9379.36851402
30067,Filomeno Mata,11637.82827218,0.55610634,0.01622155,0.55222674,0.01553972,0.51632509,0.01233817,6471.87008627,5165.95818591,6426.72000172,45.15008455,417.81729976,6008.90270196
30068,Fortín,49060.33552739,0.57357232,0.01878883,0.56012794,0.01827538,0.29531347,0.01778353,28139.65056200,20920.68496540,27480.06458041,659.58598159,12991.88669006,14488.17789035
30069,Gutiérrez Zamora,19029.83259695,0.53834495,0.01598773,0.52856936,0.01529899,0.40477451,0.01216375,10244.61428398,8785.21831296,10058.58641241,186.02787158,2355.79523518,7702.79117723
30070,Hidalgotitlán,14217.87737866,0.55954994,0.01940269,0.54336624,0.01997308,0.43125110,0.01707038,7955.61241172,6262.26496694,7725.51462490,230.09778681,1594.03936669,6131.47525822
30071,Huatusco,43253.87895542,0.57587422,0.01953273,0.56753429,0.02105880,0.41706207,0.02097115,24908.79366844,18345.08528698,24548.05963951,360.73402893,6508.50720357,18039.55243594
30072,Huayacocotla,15842.80067505,0.55129079,0.01559488,0.54322715,0.01489612,0.46866845,0.01167755,8733.99013398,7108.81054107,8606.23950533,127.75062864,1181.21871190,7425.02079344
30073,Hueyapan de Ocampo,32796.25161519,0.53461768,0.01106504,0.52974719,0.01074753,0.38964921,0.01048214,17533.45584516,15262.79577002,17373.72205940,159.73378576,4594.68865714,12779.03340226
30074,Huiloapan de Cuauhtémoc,5348.19360220,0.58800859,0.01544596,0.57196595,0.01473959,0.31069264,0.01144632,3144.78380195,2203.40980025,3058.98463798,85.79916397,1397.34026624,1661.64437174
30075,Ignacio de la Llave,13123.45918351,0.52827196,0.01616847,0.52089437,0.01549961,0.47387826,0.01246078,6932.75549368,6190.70368983,6835.93605917,96.81943451,617.01407982,6218.92197935
30076,Ilamatlán,9810.89194295,0.50076448,0.01881048,0.50440551,0.01906313,0.47493049,0.01841710,4912.94620033,4897.94574262,4912.94620033,0.00000000,253.45448542,4659.49171491
30077,Isla,33851.92064591,0.58058825,0.01831005,0.56595361,0.01820530,0.40528346,0.01706029,19654.02723146,14197.89341444,19158.61682457,495.41040690,5438.99323023,13719.62359434
30078,Ixcatepec,9841.75002809,0.53815562,0.01614547,0.52976404,0.01548647,0.47055018,0.01243623,5296.39313069,4545.35689740,5213.80520930,82.58792140,582.76800643,4631.03720286
30079,Ixhuacán de los Reyes,8308.93533986,0.56033384,0.01985992,0.55447552,0.01993707,0.53974913,0.01745027,4655.77761086,3653.15772901,4607.10127053,48.67634032,122.36067158,4484.74059895
30080,Ixhuatlán del Café,16613.56344276,0.56283771,0.01865240,0.55790568,0.01932567,0.47398222,0.01853323,9350.74002370,7262.82341906,9268.80136234,81.93866136,1394.26764859,7874.53371375
30081,Ixhuatlancillo,18689.92000111,0.58686771,0.01584380,0.57031349,0.01517572,0.34857091,0.01239906,10968.51055244,7721.40944867,10659.11345640,309.39709604,4144.35102364,6514.76243276
30082,Ixhuatlán del Sureste,11865.72621138,0.59294449,0.01571968,0.57525328,0.01504101,0.39160087,0.01155229,7035.71695650,4830.00925487,6825.79797781,209.91897870,2179.16928335,4646.62869446
30083,Ixhuatlán de Madero,38055.82387334,0.53447928,0.01809068,0.52999263,0.01857699,0.46464512,0.01679406,20340.04952342,17715.77434992,20169.30610157,170.74342184,2486.85335412,17682.45274745
30084,Ixmatlahuacan,4479.35633304,0.55818820,0.01626309,0.54417389,0.01561885,0.39630424,0.01229069,2500.32384222,1979.03249082,2437.54876977,62.77507245,662.36087364,1775.18789614
30085,Ixtaczoquitlán,52128.89880378,0.59837233,0.01544131,0.57755093,0.01441134,0.29988581,0.01955819,31192.49065956,20936.40814421,30107.09412364,1085.39653593,14474.37729620,15632.71682743
30086,Jalacingo,30282.22480607,0.58345341,0.01563627,0.57212039,0.01493747,0.46178621,0.01176812,17668.26739895,12613.95740711,17325.07820944,343.18918952,3341.16447731,13983.91373212
30087,Xalapa,380672.56446962,0.58702399,0.01860508,0.56995917,0.01910633,0.26969183,0.01581807,223463.92781594,157208.63665368,216967.81760810,6496.11020784,114303.53879943,102664.27880867
30088,Jalcomulco,4015.02263064,0.55560096,0.01640967,0.54223511,0.01577906,0.47919093,0.01233097,2230.75041174,1784.27221890,2177.08622769,53.66418405,253.12381916,1923.96240853
30089,Jáltipan,32003.80638868,0.54599560,0.02003947,0.52848640,0.02076039,0.31163598,0.01800231,17473.93751437,14529.86887431,16913.57632430,560.36119007,6940.03876895,9973.53755535
30090,Jamapa,8359.78178777,0.56340483,0.01600509,0.54982020,0.01534582,0.38551046,0.01217537,4709.94142163,3649.84036615,4596.37685685,113.56456477,1373.59356533,3222.78329152
30091,Jesús Carranza,21649.16948287,0.56617391,0.01562365,0.55494866,0.01493200,0.45029808,0.01165213,12257.19501228,9391.97447059,12014.17763426,243.01737802,2265.59816506,9748.57946920
30092,Xico,27675.82170401,0.57636495,0.01933555,0.56574897,0.01915478,0.42562836,0.01628420,15951.37360024,11724.44810377,15657.56750546,293.80609479,3877.95294114,11779.61456431
30093,Jilotepec,12382.36027638,0.57333042,0.01597892,0.55903701,0.01532093,0.38733324,0.01231538,7099.18381126,5283.17646512,6922.19771216,176.98609910,2126.09798856,4796.09972360
30094,Juan Rodríguez Clara,29577.33872975,0.57083012,0.01572018,0.55728791,0.01503949,0.43063707,0.01171559,16883.63568549,12693.70304427,16483.09316843,400.54251706,3745.99471096,12737.09845747
30095,Juchique de Ferrer,12497.95375022,0.53916648,0.01590382,0.53115571,0.01522488,0.46059696,0.01206499,6738.47769287,5759.47605736,6638.35954341,100.11814946,881.84009152,5756.51945189
